Gene	Direction
Etnk2	All_E18
Tcp11l2	All_E18
Fancb	All_E18
Frg1	All_E18
Fsd1l	All_E18
Itga5	All_E18
Commd6	All_E18
Lrif1	All_E18
Cenpl	All_E18
Igsf3	All_E18
Brwd3	All_E18
Sc5d	All_E18
Fdft1	All_E18
Rab3il1	All_E18
Dgkq	All_E18
Rlf	All_E18
Sema4b	All_E18
Aqp11	All_E18
Ppp1r3f	All_E18
Abhd18	All_E18
Phactr4	All_E18
Zfp93	All_E18
Tpi1	All_E18
Herc1	All_E18
Cep72	All_E18
Thada	All_E18
Fbl	All_E18
Ak5	All_E18
Pspc1	All_E18
Chmp6	All_E18
Narf	All_E18
Clpp	All_E18
Nsmaf	All_E18
Mob3c	All_E18
Fam133b	All_E18
Triap1	All_E18
Atp13a3	All_E18
Pisd	All_E18
Zfp810	All_E18
Tgfb1i1	All_E18
Nyap2	All_E18
Wdr45	All_E18
Plekhh1	All_E18
Ddt	All_E18
Entr1	All_E18
Zfyve19	All_E18
Nol9	All_E18
Zswim1	All_E18
Fasn	All_E18
Acadl	All_E18
Bud31	All_E18
Zfp36	All_E18
Susd6	All_E18
Ripor1	All_E18
2310061I04Rik	All_E18
Pfkfb1	All_E18
Echdc2	All_E18
Itfg2	All_E18
Hr	All_E18
Mrpl54	All_E18
Recql5	All_E18
Creg1	All_E18
